filename,filepath,emotion,intensity,actor,gender,statement,repetition,nervousness,confidence,fluency,pace,tone
Actor_02/03-01-05-01-02-02-02.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_02/03-01-05-01-02-02-02.wav,angry,normal,02,female,Dogs are sitting by the door,second,0.1587771400161379,0.741044813199804,0.642894153225116,0.8740659560751376,0.8143556092950723
Actor_01/03-01-04-01-01-01-01.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_01/03-01-04-01-01-01-01.wav,sad,normal,01,female,Kids are talking by the door,first,0.2833583661765197,0.5403861780860454,0.5693976169074314,0.48602275173549386,0.3067190979146241
Actor_23/03-01-02-02-01-02-23.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_23/03-01-02-02-01-02-23.wav,calm,strong,23,male,Kids are talking by the door,second,0.15039772153554612,0.9525125411424188,1.0,1.0,0.8804243675301958
Actor_06/03-01-05-01-01-01-06.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_06/03-01-05-01-01-01-06.wav,angry,normal,06,female,Kids are talking by the door,first,0.12805298220924585,0.7795481271127759,0.7822680645159376,1.0,0.854018226843398
Actor_08/03-01-04-02-02-01-08.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_08/03-01-04-02-02-01-08.wav,sad,strong,08,female,Dogs are sitting by the door,first,0.39002087240119443,0.4929619649444113,0.7856416883715109,0.5466795890097615,0.3935467049453986
Actor_07/03-01-07-01-01-02-07.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_07/03-01-07-01-01-02-07.wav,disgust,normal,07,female,Kids are talking by the door,second,0.14288715197691965,0.6188590997889288,0.6440800660414407,0.6507220552655157,0.5505351515106414
Actor_04/03-01-07-01-02-01-04.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_04/03-01-07-01-02-01-04.wav,disgust,normal,04,female,Dogs are sitting by the door,first,0.3400690391593143,0.6255627847566869,0.716801748374839,0.7043809560041374,0.4900995517952017
Actor_13/03-01-04-02-01-01-13.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_13/03-01-04-02-01-01-13.wav,sad,strong,13,male,Kids are talking by the door,first,0.41746500634693007,0.49946466035595766,0.7245977488004866,0.5881694902109467,0.4222174252997092
Actor_13/03-01-06-01-02-02-13.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_13/03-01-06-01-02-02-13.wav,fearful,normal,13,male,Dogs are sitting by the door,second,0.7974801816642072,0.269757619938497,0.4385162316812382,0.5547775348806143,0.340397999809403
Actor_09/03-01-01-01-01-02-09.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_09/03-01-01-01-01-02-09.wav,neutral,normal,09,female,Kids are talking by the door,second,0.24383106566306714,0.8176188539872916,0.7366002932069815,0.5718528685333593,0.6154124224920575
Actor_20/03-01-04-01-02-02-20.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_20/03-01-04-01-02-02-20.wav,sad,normal,20,male,Dogs are sitting by the door,second,0.3179316977773493,0.44491679057805944,0.6321632069463877,0.48438658717985755,0.3321171240327865
Actor_17/03-01-04-01-02-02-17.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_17/03-01-04-01-02-02-17.wav,sad,normal,17,male,Dogs are sitting by the door,second,0.39162407851819503,0.41378354343544227,0.5980571625005245,0.4931486795917161,0.30124665243282256
Actor_07/03-01-03-02-02-02-07.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_07/03-01-03-02-02-02-07.wav,happy,strong,07,female,Dogs are sitting by the door,second,0.16245918884830624,0.8778949253417294,0.9476407328920149,0.9119416337140662,1.0
Actor_12/03-01-03-01-01-01-12.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_12/03-01-03-01-01-01-12.wav,happy,normal,12,female,Kids are talking by the door,first,0.1329689532036142,0.7885210647330025,0.8940564579159556,0.7704138556852599,0.8771486801939101
Actor_13/03-01-05-01-01-02-13.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_13/03-01-05-01-01-02-13.wav,angry,normal,13,male,Kids are talking by the door,second,0.1683453040450825,0.728030286002401,0.7614017592459354,0.9009309737685457,0.7811433200234535
Actor_20/03-01-03-02-02-02-20.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_20/03-01-03-02-02-02-20.wav,happy,strong,20,male,Dogs are sitting by the door,second,0.12936539596100446,1.0,0.9485862074682113,0.9741518437905946,0.9797721112359515
Actor_21/03-01-02-02-01-01-21.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_21/03-01-02-02-01-01-21.wav,calm,strong,21,male,Kids are talking by the door,first,0.0893012707099066,0.8732711501374346,0.9107107484761432,0.9367744899246071,0.8239068278531514
Actor_18/03-01-07-02-01-02-18.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_18/03-01-07-02-01-02-18.wav,disgust,strong,18,male,Kids are talking by the door,second,0.2542904634899379,0.6932277757552737,0.8310600717395812,0.8874822940707766,0.6030599463339892
Actor_19/03-01-03-02-01-02-19.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_19/03-01-03-02-01-02-19.wav,happy,strong,19,male,Kids are talking by the door,second,0.12909395523992598,0.9649032177371264,0.9681091996555661,0.9252006385977896,1.0
Actor_15/03-01-03-02-02-01-15.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_15/03-01-03-02-02-01-15.wav,happy,strong,15,male,Dogs are sitting by the door,first,0.046636597807831554,1.0,0.9873242512087825,0.974970170217494,1.0
Actor_13/03-01-08-01-02-02-13.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_13/03-01-08-01-02-02-13.wav,surprised,normal,13,male,Dogs are sitting by the door,second,0.38972694302619393,0.7111675067015367,0.9126687717763389,0.8262572151138271,0.7915721629169398
Actor_10/03-01-07-02-01-01-10.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_10/03-01-07-02-01-01-10.wav,disgust,strong,10,female,Kids are talking by the door,first,0.31710462244541865,0.7097607487392855,0.8231834062253763,0.9028493276807659,0.5803199237456069
Actor_10/03-01-07-01-02-01-10.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_10/03-01-07-01-02-01-10.wav,disgust,normal,10,female,Dogs are sitting by the door,first,0.15319562577245738,0.6012655062514211,0.731607451670612,0.6185677651738981,0.489653817774861
Actor_22/03-01-07-02-01-02-22.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_22/03-01-07-02-01-02-22.wav,disgust,strong,22,male,Kids are talking by the door,second,0.14957337422526612,0.7585225361554351,0.9019406930120544,0.7973060533889059,0.6347167582058574
Actor_11/03-01-04-02-01-01-11.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_11/03-01-04-02-01-01-11.wav,sad,strong,11,female,Kids are talking by the door,first,0.3901554765639569,0.42623329797496484,0.6835053205304713,0.6520646637732058,0.3646251000828971
Actor_19/03-01-05-01-02-02-19.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_19/03-01-05-01-02-02-19.wav,angry,normal,19,male,Dogs are sitting by the door,second,0.2205916322330928,0.809479697197598,0.6646053758303,0.9103391123724541,0.754298978597528
Actor_18/03-01-03-01-01-01-18.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_18/03-01-03-01-01-01-18.wav,happy,normal,18,male,Kids are talking by the door,first,0.11389223738010583,0.9038109509252861,0.951051553320517,0.7691377718816441,0.9658493685917269
Actor_20/03-01-05-01-01-01-20.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_20/03-01-05-01-01-01-20.wav,angry,normal,20,male,Kids are talking by the door,first,0.1445325819472304,0.7661965115554963,0.6186232245588705,0.9063372314967859,0.7845237106699755
Actor_03/03-01-03-01-01-02-03.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_03/03-01-03-01-01-02-03.wav,happy,normal,03,female,Kids are talking by the door,second,0.1860711072196866,0.9394791882136222,0.8631064944199494,0.806893033920055,0.9425774015113962
Actor_19/03-01-08-01-01-01-19.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_19/03-01-08-01-01-01-19.wav,surprised,normal,19,male,Kids are talking by the door,first,0.5341780463407321,0.6729419147595702,0.814136749992072,0.756784140077904,0.701933226625363
Actor_18/03-01-01-01-01-01-18.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_18/03-01-01-01-01-01-18.wav,neutral,normal,18,male,Kids are talking by the door,first,0.2207825452591187,0.7204564059411683,0.8059849089854949,0.6440787636685377,0.6343368717931561
Actor_24/03-01-03-02-01-01-24.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_24/03-01-03-02-01-01-24.wav,happy,strong,24,male,Kids are talking by the door,first,0.15542576754117113,1.0,1.0,1.0,1.0
Actor_12/03-01-05-02-01-01-12.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_12/03-01-05-02-01-01-12.wav,angry,strong,12,female,Kids are talking by the door,first,0.2201181463983772,0.8868869522377261,0.8523881924709498,1.0,0.9137027568606408
Actor_16/03-01-06-01-01-01-16.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_16/03-01-06-01-01-01-16.wav,fearful,normal,16,male,Kids are talking by the door,first,0.8023494772939612,0.33422854688902154,0.4545066763198486,0.5846870253731857,0.42660197456234883
Actor_21/03-01-04-01-01-02-21.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_21/03-01-04-01-01-02-21.wav,sad,normal,21,male,Kids are talking by the door,second,0.23570211422344628,0.45959023110618086,0.5728911923444019,0.4959691155522599,0.3219964012301333
Actor_05/03-01-02-02-01-01-05.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_05/03-01-02-02-01-01-05.wav,calm,strong,05,female,Kids are talking by the door,first,0.15028352757168628,1.0,0.9478201249372777,1.0,0.8683733759620705
Actor_01/03-01-04-02-02-01-01.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_01/03-01-04-02-02-01-01.wav,sad,strong,01,female,Dogs are sitting by the door,first,0.4099641636085886,0.5710914340058396,0.7366187502593592,0.5935577169630287,0.3627469848768773
Actor_20/03-01-04-02-01-02-20.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_20/03-01-04-02-01-02-20.wav,sad,strong,20,male,Kids are talking by the door,second,0.45942080890175996,0.5128501122469652,0.747256538998577,0.6982732206934372,0.3198824698677061
Actor_10/03-01-02-02-02-01-10.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_10/03-01-02-02-02-01-10.wav,calm,strong,10,female,Dogs are sitting by the door,first,0.09146328775906234,0.9450670803872336,1.0,0.9022312946209489,0.7771641378118553
Actor_15/03-01-06-01-01-02-15.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_15/03-01-06-01-01-02-15.wav,fearful,normal,15,male,Kids are talking by the door,second,0.8537900938689967,0.2925908596323573,0.37957017905283946,0.6412479963616555,0.36755499920852963
Actor_10/03-01-08-01-02-01-10.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_10/03-01-08-01-02-01-10.wav,surprised,normal,10,female,Dogs are sitting by the door,first,0.31945099168859814,0.6626818590690793,0.8928390654432444,0.7690122710827084,0.8683600269234091
Actor_05/03-01-05-02-02-01-05.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_05/03-01-05-02-02-01-05.wav,angry,strong,05,female,Dogs are sitting by the door,first,0.29038312061593363,0.9905229199543537,0.9098360827138648,0.9228035723326925,0.9464599518897684
Actor_15/03-01-01-01-01-01-15.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_15/03-01-01-01-01-01-15.wav,neutral,normal,15,male,Kids are talking by the door,first,0.20043193957346028,0.6401875988653581,0.7996959679711714,0.6680623454173426,0.5670831135015214
Actor_04/03-01-02-02-01-02-04.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_04/03-01-02-02-01-02-04.wav,calm,strong,04,female,Kids are talking by the door,second,0.17880139244287424,1.0,1.0,0.8768849470297466,0.9232445908850598
Actor_11/03-01-04-01-01-02-11.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_11/03-01-04-01-01-02-11.wav,sad,normal,11,female,Kids are talking by the door,second,0.32494056535231064,0.432645598169791,0.5842518071279046,0.47768305251732646,0.34792379018543856
Actor_05/03-01-06-01-02-01-05.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_05/03-01-06-01-02-01-05.wav,fearful,normal,05,female,Dogs are sitting by the door,first,0.7588332247598903,0.30575899907996407,0.4157216278561098,0.657254445012787,0.35804918736716623
Actor_24/03-01-05-02-01-02-24.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_24/03-01-05-02-01-02-24.wav,angry,strong,24,male,Kids are talking by the door,second,0.23827523212439247,1.0,0.8711101731015151,0.9876722483119338,0.9192189871615661
Actor_03/03-01-07-01-01-02-03.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_03/03-01-07-01-01-02-03.wav,disgust,normal,03,female,Kids are talking by the door,second,0.20272166892628565,0.5304387447863387,0.6661119941578251,0.6824812686967052,0.4411263699797925
Actor_09/03-01-05-01-02-02-09.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_09/03-01-05-01-02-02-09.wav,angry,normal,09,female,Dogs are sitting by the door,second,0.16091813199285343,0.7972249978539996,0.721585232063015,0.8758929102086671,0.755222084435352
Actor_01/03-01-08-01-01-01-01.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_01/03-01-08-01-01-01-01.wav,surprised,normal,01,female,Kids are talking by the door,first,0.2883971424796306,0.7637140207302535,0.7841443664538186,0.831089556353485,0.8783634832103028
Actor_06/03-01-03-02-01-02-06.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_06/03-01-03-02-01-02-06.wav,happy,strong,06,female,Kids are talking by the door,second,0.1615036656842279,0.9696880885285373,1.0,0.9332814538725176,1.0
Actor_24/03-01-03-01-02-02-24.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_24/03-01-03-01-02-02-24.wav,happy,normal,24,male,Dogs are sitting by the door,second,0.07081426731176624,0.935571385694619,0.8327825341564243,0.7572345410883872,0.8065036025123277
Actor_03/03-01-06-02-02-01-03.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_03/03-01-06-02-02-01-03.wav,fearful,strong,03,female,Dogs are sitting by the door,first,0.8811493169720331,0.3430625699967025,0.49743497070184034,0.7202176388510114,0.4056338123769123
Actor_13/03-01-04-01-02-01-13.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_13/03-01-04-01-02-01-13.wav,sad,normal,13,male,Dogs are sitting by the door,first,0.3132445867581842,0.3404217952427153,0.6107083002108677,0.4362152752661941,0.34553283935676304
Actor_15/03-01-08-02-01-02-15.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_15/03-01-08-02-01-02-15.wav,surprised,strong,15,male,Kids are talking by the door,second,0.5253281449560386,0.8500953426522314,0.9582151363149992,0.9062874277424329,0.9203543604295406
Actor_22/03-01-01-01-01-01-22.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_22/03-01-01-01-01-01-22.wav,neutral,normal,22,male,Kids are talking by the door,first,0.22476206650266478,0.7230556207114692,0.820046927533655,0.739268332187925,0.61294208952012
Actor_19/03-01-04-02-01-01-19.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_19/03-01-04-02-01-01-19.wav,sad,strong,19,male,Kids are talking by the door,first,0.3672959168402919,0.5296145019868067,0.6711460531954784,0.5771399946060556,0.32824394877200525
Actor_17/03-01-05-02-02-02-17.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_17/03-01-05-02-02-02-17.wav,angry,strong,17,male,Dogs are sitting by the door,second,0.25438384069929537,1.0,0.8481285652556795,1.0,0.8997828972950087
Actor_17/03-01-07-02-02-01-17.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_17/03-01-07-02-02-01-17.wav,disgust,strong,17,male,Dogs are sitting by the door,first,0.23266236709452046,0.7412171680144228,0.8136585922927012,0.8403376548731162,0.6285424207849463
Actor_24/03-01-02-02-02-01-24.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_24/03-01-02-02-02-01-24.wav,calm,strong,24,male,Dogs are sitting by the door,first,0.19982089147330756,0.8527523840235044,1.0,0.9454777906583671,0.836337837892259
Actor_22/03-01-08-02-02-02-22.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_22/03-01-08-02-02-02-22.wav,surprised,strong,22,male,Dogs are sitting by the door,second,0.5382035019375986,0.8723516142483853,0.9584743291998608,0.9153579897396694,1.0
Actor_01/03-01-02-02-01-01-01.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_01/03-01-02-02-01-01-01.wav,calm,strong,01,female,Kids are talking by the door,first,0.038465186528996775,0.9133364789884072,1.0,0.9331160675193106,0.825683210691798
Actor_09/03-01-05-02-01-01-09.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_09/03-01-05-02-01-01-09.wav,angry,strong,09,female,Kids are talking by the door,first,0.28872693823245643,0.9384711759886057,0.9305638794728154,1.0,0.9738458357565212
Actor_20/03-01-06-02-02-01-20.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_20/03-01-06-02-02-01-20.wav,fearful,strong,20,male,Dogs are sitting by the door,first,0.8963835817551533,0.3808057327157632,0.45549524112226675,0.8288394422917875,0.4540419611713753
Actor_17/03-01-08-01-02-01-17.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_17/03-01-08-01-02-01-17.wav,surprised,normal,17,male,Dogs are sitting by the door,first,0.4161093379320095,0.7785756609296101,0.7682458218038094,0.9498485147748373,0.6648774747925411
Actor_02/03-01-08-02-01-01-02.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_02/03-01-08-02-01-01-02.wav,surprised,strong,02,female,Kids are talking by the door,first,0.48962225711436214,0.8319481819561945,0.9283665881313807,0.9436615213059893,0.9283767289404196
Actor_05/03-01-06-02-01-01-05.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_05/03-01-06-02-01-01-05.wav,fearful,strong,05,female,Kids are talking by the door,first,1.0,0.3559851414781296,0.4382629546494604,0.7471510996258872,0.5229896635437524
Actor_24/03-01-08-01-02-02-24.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_24/03-01-08-01-02-02-24.wav,surprised,normal,24,male,Dogs are sitting by the door,second,0.254277616320448,0.6682895842324964,0.7900636099279083,0.7915408440496146,0.6941660813363546
Actor_10/03-01-02-01-01-02-10.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_10/03-01-02-01-01-02-10.wav,calm,normal,10,female,Kids are talking by the door,second,0.077814730382245,0.8431337612447899,0.9169817477078741,0.7796199444155523,0.6690019153853859
Actor_23/03-01-07-02-02-01-23.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_23/03-01-07-02-02-01-23.wav,disgust,strong,23,male,Dogs are sitting by the door,first,0.2895720806593614,0.6867771888255486,0.7942235074329995,0.810951313608729,0.5828111815959246
Actor_02/03-01-06-01-02-01-02.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_02/03-01-06-01-02-01-02.wav,fearful,normal,02,female,Dogs are sitting by the door,first,0.7581778595556624,0.22902313180552653,0.4012080087960156,0.5432277078796492,0.40919760088825063
Actor_02/03-01-03-02-01-01-02.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_02/03-01-03-02-01-01-02.wav,happy,strong,02,female,Kids are talking by the door,first,0.07267292213077836,1.0,1.0,1.0,1.0
Actor_20/03-01-05-02-01-01-20.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_20/03-01-05-02-01-01-20.wav,angry,strong,20,male,Kids are talking by the door,first,0.2824421716087223,1.0,0.8429917842339162,1.0,1.0
Actor_03/03-01-07-02-02-02-03.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_03/03-01-07-02-02-02-03.wav,disgust,strong,03,female,Dogs are sitting by the door,second,0.17971543991395084,0.710211955160007,0.9499627887128584,0.9885854529884694,0.5218094499511523
Actor_02/03-01-04-02-02-02-02.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_02/03-01-04-02-02-02-02.wav,sad,strong,02,female,Dogs are sitting by the door,second,0.38216365354500814,0.5666643438443585,0.8255420238759708,0.5879004041026548,0.41363327209036577
Actor_04/03-01-04-02-02-02-04.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_04/03-01-04-02-02-02-04.wav,sad,strong,04,female,Dogs are sitting by the door,second,0.38786575583403704,0.46254036728824316,0.7004193681439485,0.5479472274580485,0.29998085891228454
Actor_04/03-01-06-01-01-01-04.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_04/03-01-06-01-01-01-04.wav,fearful,normal,04,female,Kids are talking by the door,first,0.8542128702900047,0.376922462716985,0.46860101304842816,0.5623062045877393,0.4900970428181887
Actor_21/03-01-05-02-02-01-21.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_21/03-01-05-02-02-01-21.wav,angry,strong,21,male,Dogs are sitting by the door,first,0.2170088395210711,0.8828501928454544,0.9010021531754551,0.9998950613909446,0.9604455643915035
Actor_16/03-01-07-01-01-01-16.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_16/03-01-07-01-01-01-16.wav,disgust,normal,16,male,Kids are talking by the door,first,0.22115084378106564,0.6392554189747165,0.6741592024626291,0.7832774347886233,0.4694934871461096
Actor_04/03-01-05-02-02-01-04.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_04/03-01-05-02-02-01-04.wav,angry,strong,04,female,Dogs are sitting by the door,first,0.27613610271817035,0.9608314588064769,0.8257895800161644,1.0,0.8865747787897953
Actor_23/03-01-03-01-01-01-23.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_23/03-01-03-01-01-01-23.wav,happy,normal,23,male,Kids are talking by the door,first,0.028755637807902967,0.9745641917282237,0.7930746675049776,0.7907850634121867,0.9139321091873238
Actor_06/03-01-08-01-02-02-06.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_06/03-01-08-01-02-02-06.wav,surprised,normal,06,female,Dogs are sitting by the door,second,0.3857631391290802,0.6942404541978018,0.7689553263735376,0.7560329041406673,0.8309970409913974
Actor_02/03-01-02-02-01-02-02.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_02/03-01-02-02-01-02-02.wav,calm,strong,02,female,Kids are talking by the door,second,0.13461400329878326,0.9222447694535862,1.0,1.0,0.83090245582976
Actor_03/03-01-04-01-02-02-03.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_03/03-01-04-01-02-02-03.wav,sad,normal,03,female,Dogs are sitting by the door,second,0.27585338173345825,0.4204798883239219,0.5899873944882081,0.46438553741770916,0.25498855870735615
Actor_23/03-01-07-01-01-01-23.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_23/03-01-07-01-01-01-23.wav,disgust,normal,23,male,Kids are talking by the door,first,0.1230227283079719,0.576936126617887,0.7720415690986997,0.6119585361053518,0.48803376967035084
Actor_13/03-01-03-01-02-02-13.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_13/03-01-03-01-02-02-13.wav,happy,normal,13,male,Dogs are sitting by the door,second,0.10931835866045779,0.8786939188200981,0.7977160746511812,0.7993149891787007,0.8666769618780563
Actor_23/03-01-03-02-02-02-23.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_23/03-01-03-02-02-02-23.wav,happy,strong,23,male,Dogs are sitting by the door,second,0.14846141132255683,1.0,0.9797265274449353,0.958974356862653,1.0
Actor_24/03-01-07-02-02-02-24.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_24/03-01-07-02-02-02-24.wav,disgust,strong,24,male,Dogs are sitting by the door,second,0.23296714617455136,0.6500231701326008,0.785856069252034,0.9310427824647611,0.5466027642902306
Actor_22/03-01-02-01-02-01-22.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_22/03-01-02-01-02-01-22.wav,calm,normal,22,male,Dogs are sitting by the door,first,0.18264019029037226,0.7938022399647828,0.8765273845745365,0.8033775095578742,0.7019827796279291
Actor_20/03-01-08-02-02-02-20.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_20/03-01-08-02-02-02-20.wav,surprised,strong,20,male,Dogs are sitting by the door,second,0.4959390491340131,0.8316859244344611,0.9087674205016539,0.9711029387354438,1.0
Actor_08/03-01-07-01-02-01-08.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_08/03-01-07-01-02-01-08.wav,disgust,normal,08,female,Dogs are sitting by the door,first,0.23908186336885112,0.549044019375177,0.6694677055501186,0.6939633790577466,0.5311456393957249
Actor_08/03-01-06-01-02-02-08.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_08/03-01-06-01-02-02-08.wav,fearful,normal,08,female,Dogs are sitting by the door,second,0.8312216178110956,0.307858926882685,0.3741153940154267,0.694517237753496,0.5025313541105645
Actor_15/03-01-02-02-01-01-15.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_15/03-01-02-02-01-01-15.wav,calm,strong,15,male,Kids are talking by the door,first,0.07666824407515127,0.9293000583002993,1.0,0.9843426461021456,0.7989921929451028
Actor_12/03-01-02-01-02-01-12.wav,/teamspace/studios/this_studio/Mirror_Mind/data/raw_audio/ravdess/Actor_12/03-01-02-01-02-01-12.wav,calm,normal,12,female,Dogs are sitting by the door,first,0.10665281915659672,0.7120930322422525,0.8366321746848051,0.7970941361392144,0.5950624364626489
